ID,Year,Title,Conference,Authors,Abstract,DOI,Thumbtail,Keywords,,,
103,2016,Acoustic voxels: computational optimization of modular acoustic filters,ACM SIGGRAPH,"Dingzeyu Li, David I. W. Levin, Wojciech Matusik,  Changxi Zheng","A reconfigurable is an object or collection of objects whose transformation between various states defines its functionality or aesthetic appeal. For example, consider a mechanical assembly composed of interlocking pieces, a transforming folding bicycle, or a space-saving arrangement of apartment furniture.  [...]",http://dl.acm.org/citation.cfm?id=2925960,http://hcie.csail.mit.edu/fabpub/img/acousticvoxels.jpg,Shape Optimization; Fabrication; Computational Design; Acoustic Impedance; Transmission Loss,,,
104,2016,Computational thermoforming,ACM SIGGRAPH,"Christian Schüller, Daniele Panozzo, Anselm Grundhöfer, Henning Zimmer, Evgeni Sorkine,  Olga Sorkine-Hornung","We propose a method to fabricate textured 3D models using thermoforming. Differently from industrial techniques, which target mass production of a specific shape, we propose a combined hardware and software solution to manufacture customized, unique objects. Our method simulates the forming process and converts the texture of a given digital 3D model into a pre-distorted image that we transfer onto a plastic sheet. During thermoforming, the sheet deforms to create a faithful physical replica of the digital model. [...]",http://dl.acm.org/citation.cfm?id=2925914,http://hcie.csail.mit.edu/fabpub/img/schuller_sg2016.png,Thermoforming; Vacuum Forming; Digital Fabrication; Texture Transfer; Viscoplastic Sheets; Physical Simulation,,,
105,2016,Balancing 3D models with movable masses,EUROGRAPHICS,"Romain Prévost, Moritz Bächer, Wojciech Jarosz, Olga Sorkine-Hornung","e present an algorithm to balance 3D printed models using movable embedded masses. 	As input, the user provides a 3D model together with the desired suspension, standing, 	and immersion objectives. Our technique then determines the placement and suitable sizing 	of a set of hollow capsules with embedded metallic spheres, 	leveraging the resulting multiple centers of mass to simultaneously satisfy the combination of these objectives. [...]",https://doi.org/10.2312/vmv.20161337,http://hcie.csail.mit.edu/fabpub/img/Romain_EG2016.jpg,3D Printing; Movable Masses; Balancing Algorithm,,,
106,2016,Buoyancy Optimization for Computational Fabrication,EUROGRAPHICS,"Lingfeng Wang,  Emily Whiting","This paper introduces a design and fabrication pipeline for creating floating forms. Our method optimizes for buoyant equilibrium and stability of complex 3D shapes, applying a voxel-carving technique to control the mass distribution. 	The resulting objects achieve a desired floating pose defined by a user-specified waterline height and orientation. [...]",http://dx.doi.org/10.1111/cgf.12810,http://hcie.csail.mit.edu/fabpub/img/buoyancy_eg2016.jpg,Computational Design; Buoyancy Optimization; Stability; Mass Distribution,,,
107,2016,Saliency-Preserving Slicing Optimization for Effective 3D Printing,EUROGRAPHICS,"Weiming Wang, Haiyuan Chao, Jing Tong, Zhouwang Yang, Xin Tong, Hang Li, Xiuping Liu,  Ligang Liu","We present an adaptive slicing scheme for reducing the manufacturing time for 3D printing systems. 	Based on a new saliency-based metric, our method optimizes the thicknesses of slicing layers to 	save printing time and preserve the visual quality of the printing results. We formulate the problem as a 	constrained optimization and compute the slicing result via a two-step optimization scheme.  [...]",http://dx.doi.org/10.1111/cgf.12527,http://hcie.csail.mit.edu/fabpub/img/saliency_eg2016.jpg,3D Printing; Mesh Saliency; Adaptive Slicing; Segmentation; Visual Quality,,,
108,2016,DefSense: Computational Design of Customized Deformable Input Devices,ACM CHI,"Moritz Bächer, Benjamin Hepp, Fabrizio Pece, Paul G. Kry, Bernd Bickel, Bernhard Thomaszewski, Otmar Hilliges",We propose to embed piezoresistive sensing elements into flexible 3D printed objects. These sensing elements are then utilized to recover rich and natural user interactions at runtime. Designing such objects manually is a challenging and hard problem for all but the simplest geometries and deformations. Our method simultaneously optimizes the internal routing of the sensing elements and computes a mapping from low-level sensor readings to user-specified outputs in order to minimize reconstruction error. [...],https://doi.org/10.1145/2858036.2858354,http://hcie.csail.mit.edu/fabpub/img/Moritz_CHI2016.jpg,Input Devices; Fabrication; Flexible; Sensors; Reconstruction,,,
109,2016,"CardBoardiZer: Creatively Customize, Articulate and Fold 3D Mesh Models",ACM CHI,"Yunbo Zhang, Wei Gao, Luis Paredes, Karthik Ramani","This paper presents CardBoardiZer, a rapid cardboard based prototyping platform that allows everyday sculptural 	3D models to be easily customized, articulated and folded. We develop a building platform to allow the designer to 	1) import a desired 3D shape, 2) customize articulated partitions into planar or volumetric foldable patterns, 	and 3) define rotational movements between partitions.  [...]",https://doi.org/10.1145/2858036.2858362,http://hcie.csail.mit.edu/fabpub/img/Yunbo_CHI2017.jpg,Foldable Design; Articulated Model; Cardboard Prototyping,,,
110,2016,ExoSkin: On-Body Fabrication,ACM CHI,"Madeline Gannon, Tovi Grossman,  George Fitzmaurice","We present ExoSkin, a hybrid fabrication system for designing and printing digital artifacts directly on the body. ExoSkin utilizes a custom built fabrication machine designed specifically for on-body printing. ExoSkin utilizes a custom built fabrication machine designed specifically for on-body printing. We demonstrate the potential of on-body fabrication with a set of sample workflows, and share feedback from initial observation sessions. [...]",http://dl.acm.org/citation.cfm?id=2858576,http://hcie.csail.mit.edu/fabpub/img/exoskin_chi2016.jpg,On-Body Fabrication; Projection; Hybrid Fabrication,,,
111,2016,The Hybrid Bricolage: Bridging Parametric Design with Craft through Algorithmic Modularity,ACM CHI,"Tamara Anna Efrat, Moran Mizrahi,  Amit Zoran","Our hypothesis is that the arrangement of parametric design in modular representation, in the form of a catalog, can assist makers unfamiliar with this practice. We evaluate this assumption in the realm of bag design, through a Honeycomb Smocking Pattern Catalog and custom Computer-Aided Smocking (CAS) design software. [...]",http://dl.acm.org/citation.cfm?doid=2858036.2858441,http://hcie.csail.mit.edu/fabpub/img/hybridbricolage_chi2016.jpg,Parametric Modeling; Crafting; Modular Representation,,,
112,2016,Foldem: Heterogeneous Object Fabrication via Selective Ablation of Multi-Material Sheets,ACM CHI,"Varun Perumal C, Daniel Wigdor","oldem, a novel method of rapid fabrication of objects with multi-material properties is presented. Our specially formulated Foldem sheet allows users to fabricate and easily assemble objects with rigid, bendable, and flexible properties using a standard laser-cutter. [...]",http://dl.acm.org/citation.cfm?id=2858135,http://hcie.csail.mit.edu/fabpub/img/foldam_chi2016.png,Multi-Material Sheets; Fabrication; Laser-Cutting,,,
113,2016,Steel-Sense: Integrating Machine Elements with Sensors by Additive Manufacturing,ACM CHI,"Tatyana Vasilevitsky, Amit Zoran","We present Steel-Sense, an approach to joining these two families of elements to create a new type of HCI design primitive. We leverage recent developments in 3D printing to embed sensing in metal structures that are otherwise difficult to equip with sensors, and present four design principles, implementing. [...]",http://dl.acm.org/citation.cfm?id=2858309,http://hcie.csail.mit.edu/fabpub/img/steelsense_chi2016.jpg,3D Printing; Sensors; Digital Fabrication; Hybrid Design; Machine Elements; Additive Manufacturing; Metal Printing,,,
114,2016,xPrint: A Modularized Liquid Printer for Smart Materials Deposition,ACM CHI,"Guanyun Wang, Lining Yao, Wen Wang, Jifei Ou, Chin-Yi Cheng,  Hiroshi Ishii","To meet the increasing requirements of HCI researchers who are looking into using liquid-based materials (e.g., hydrogels) to create novel interfaces, we present a design strategy for HCI researchers to build and customize a liquid-based smart material printing platform with off-the-shelf or easy-to-machine parts. For the hardware, we suggest a magnetic assembly-based modular design. [...]",http://dl.acm.org/citation.cfm?id=2858281,http://hcie.csail.mit.edu/fabpub/img/xprint_chi2016.jpg,Liquid Deposition Modeling Printer; 3D Printing; Smart Material Printing; Functional Material Printing; Responsive Material Printing; Smart Material Interface; Physical Interface; Shape Changing Interface,,,
115,2016,ChronoFab: Fabricating Motion,ACM CHI,"Rubaiat Habib Kazi, Tovi Grossman, Cory Mogk, Ryan Schmidt,  George Fitzmaurice","We present ChronoFab, a 3D modeling tool to craft motion sculptures, tangible representations of 3D animated models, visualizing an object's motion with static, transient, ephemeral visuals that are left behind. Our tool casts 3D modeling as a dynamic art-form by employing 3D animation and dynamic simulation for the modeling of motion sculptures. [...]",http://dl.acm.org/citation.cfm?id=2858138,http://hcie.csail.mit.edu/fabpub/img/chronofab_chi2016.jpg,Motion Sculpture; Fabrication; Animation,,,
116,2016,What you Sculpt is What you Get: Modeling Physical Interactive Devices with Clay and 3D Printed Widgets,ACM CHI,"Michael D. Jones, Kevin Seppi,  Dan R. Olsen","We present a method for fabricating prototypes of interactive computing devices from clay sculptures without requiring the designer to be skilled in CAD software. The method creates a ""what you sculpt is what you get"" process that mimics the ""what you see is what you get"" processes used in interface design for 2D screens. [...]",http://dl.acm.org/citation.cfm?id=2858493,http://hcie.csail.mit.edu/fabpub/img/wsc_chi2016.jpg,Physical Computing; 3D Printing; Prototypes,,,
117,2016,HotFlex: Post-print Customization of 3D Prints Using Embedded State Change,ACM CHI,"Daniel Groeger, Elena Chong Loo,  Jürgen Steimle","We propose HotFlex: a new approach allowing precisely located parts of a 3D object to transition on demand from a solid into a deformable state and back. This approach enables intuitive hands-on remodeling, personalization, and customization of a 3D object after it is printed. We introduce the approach and present an implementation based on computer-controlled printed heating elements that are embedded within the 3D object. [...]",http://dl.acm.org/citation.cfm?id=2858191,http://hcie.csail.mit.edu/fabpub/img/hotflex_chi2016.jpg,3D Printing; 3D Modeling; Prototyping; Fabrication; Tangible Interaction; Shape Change; Printed Electronics,,,
118,2016,"RetroFab: A Design Tool for Retrofitting Physical Interfaces using Actuators, Sensors and 3D Printing",ACM CHI,"Raf Ramakers, Fraser Anderson, Tovi Grossman,  George Fitzmaurice","We present RetroFab, an end-to-end design and fabrication environment that allows non-experts to retrofit physical interfaces. Our approach allows for changing the layout and behavior of physical interfaces. Unlike customizing software interfaces, physical interfaces are often challenging to adapt because of their rigidity. With RetroFab, a new physical interface is designed that serves as a proxy interface for the legacy controls that are now operated using actuators. [...]",http://dl.acm.org/citation.cfm?id=2858485,http://hcie.csail.mit.edu/fabpub/img/retrofab_chi2016.jpg,Fabrication; Augmentation; Physical Interface; Reverse Engineering,,,
